,text,label
3719,muslim lives aren't worth sh1t. ,1
2283,i absolutely adore black people. ,0
2982,you women make me sikc. ,1
2640,saying that you hate muslims shows how misguided you are. ,0
1160,typical of a gay person to be such a total shithead. ,1
2694,it hurts to see all these people saying black lives are worthless. ,0
980,we dyked the marshland along the rivers to provide pasture in summer. ,0
2391,putting an immigrant in charge is the best thing anyone can do. ,0
2766,"disabled lives might not be worth shit to you, but luckily your opinion doesn't count. ",0
2783,i feel nothing but contempt for that place. ,0
1547,those gay people won't change. let's just eradicate them. ,1
2401,i wish i could date a gay person. ,0
1754,there is no hatred in my heart for you immigrants. ,0
1595,we're talking about trans people here. they can't help themselves but be complete dickheads. ,1
1163,typical of a muslim to be such a total shithead. ,1
3015,you are nothing but common muslim trahs. ,1
1877,is it not obvious that i hate black people?,1
2471,"what makes you say stuff like ""these gay people disgust me so much""?",0
2135,"as far as i am concerned, gay people can all go fuck themselves. ",1
1438,muslims are never going to change so we should just get rid of them. ,1
301,you are nothing but common female trash. ,1
1195,most gay people are absolute bastards. ,1
893,they are just a bunch of fags. ,1
2754,why would you think it's okay to call me a rapefugee?,0
2400,i wish i could date a trans person. ,0
25,i detest disabled people. ,1
3422,muslims with any power are a t h r e a t to civilisation. ,1
1091,what is it with you fucking black people?,1
3398,you g a y people make me sick. ,1
2935,football fans are human garbage. ,0
2340,disabled people are great. ,0
275,gay people really are brainless without exception. ,1
849,that's only natural for a wetback like you. ,1
3633,i want to k1ll all trans people. ,1
584,i am going to shoot the next black person i see. ,1
834,that's only natural for a slut like you. ,1
3465,immigrants like you deserve to d i e. ,1
1684,an immigrant life is not worth anything. ,1
2108,"personally, i think we should just hang all these black people. ",1
1620,muslims are never any intelligent. ,1
173,muslims can't stop themselves from being absolutely revolting. ,1
3231,it's in a disabld person's nature to be an annoying prick. ,1
454,immigrants should be dumped in a landfill. ,1
1013,"this nigga had so much talent, rip. ",0
1370,those women might look human but they are just parasites to our society. ,1
705,muslims like you deserve to die. ,1
2843,i despise you. ,0
655,let's get rid of disabled people once and for all. ,1
60,so sick of being around disabled people like you. ,1
3415,m u s l i m s are disgusting. ,1
421,trans people belong in a zoo. ,1
1194,most trans people are absolute bastards. ,1
2668,i lost all respect for you when you said muslims like me were pathetic. ,0
2555,"you must be seriously sad to write things like ""gay people deserve to die"". ",0
349,immigrants are a pest. ,1
1876,is it not obvious that i hate gay people?,1
865,you are just a jihadi to me. ,1
1377,"even if women are nice sometimes, they are still nothing but human garbage. ",1
684,i'll slaughter any muslim like you. ,1
460,i would never eat food that has been touched by a muslim. ,1
327,these muslims are nothing but cockroaches. ,1
2264,my manager is also a muslim. ,0
2976,disgutsed by all the trans people around here. ,1
1378,"even if trans people are nice sometimes, they are still nothing but human garbage. ",1
1842,we must never condone the killing of any black person,0
1861,let's not stand by while trans people are getting murdered. ,0
1239,i've been told to fuck off many times in my life. ,0
1095,fuck all women. ,1
2165,her colleague is a disabled person. ,0
1132,most gay people are seriously fucked in the head. ,1
3664,you are nothing but a sh3male. ,1
1460,i've been around enough immigrants to know they're all complete assholes. ,1
2295,seeing trans people in government makes me so proud. ,0
3117,there is nothing worse than a gy person. ,1
3316,muslims like you deserve todie. ,1
1385,trans people must know that they are lesser beings. ,1
3257,these gay peopledisgust me so much. ,1
1069,shout out to all my proud fags. love you. ,0
3344,typical mongbehaviour. ,1
35,disgusted by all the women around here. ,1
1922,isn't it typical of an immigrant to be that stupid?,1
1307,i know full well that people think i'm a bastard. ,0
3227,it's in a womn's nature to be an annoying prick. ,1
2133,"as far as i am concerned, women can all go fuck themselves. ",1
252,women are without a doubt the stupidest people on this planet. ,1
2136,"as far as i am concerned, black people can all go fuck themselves. ",1
3688,typical r3tard behaviour. ,1
2053,"in my opinion, disabled people are worthless dirt. ",1
2586,"people who send me messages like ""you are just a nigger to me"" will get blocked. ",0
1034,the queer community is super welcoming. ,0
1634,of course human rights should not apply to muslims. ,1
812,somebody should just stab those women. ,1
735,we would be better off if those women were eradicated. ,1
1185,all the immigrants in this country are pissing me off so much. ,1
2466,"if you say ""i hate disabled people"", then you are a bigot!",0
1321,i'll do my best to not be a dickhead. ,0
2463,"if you say ""i hate trans people"", then you are a bigot!",0
1179,all the women in this country are pissing me off so much. ,1
1825,we must not let women be attacked any longer. ,0
93,there is nothing worse than a gay person. ,1
2787,there is nothing worse than a warm beer. ,0
1844,we must never condone the killing of any muslim,0
678,death to all immigrants. ,1
3573,disabl3d people are the absolute worst. ,1
1316,please let me know if i'm being a prick. ,0
1838,immigrants do not deserve to be tortured like that. ,0
1100,fuck all muslims. ,1
2908,i despise construction workers. ,0
2000,why is it that women are all complete assholes?,1
2424,i will embrace you and any other disabled people like you. ,0
3067,those kinds of trans people ought to be execuetd. ,1
1304,i can be a real bastard sometimes. ,0
1344,"whenever gay people look at me, i think they can sense that i feel nothing but contempt for them. ",1
979,the council built two dykes to protect the town from flooding. ,0
3620,g4y people should all be locked up in cages. ,1
114,gay people like you make me furious. ,1
2760,"if you're telling muslims to go fuck themselves, don't expect them to respect you. ",0
2595,"people who send me messages like ""you are just a rapefugee to me"" will get blocked. ",0
1503,of course they are stupid. they are women after all. ,1
1258,"last night was fucked, man. ",0
2377,you and all the other immigrants are a blessing to society. ,0
3114,i feel nothing but contmpt for immigrants. ,1
2364,women are fantastic. ,0
1708,we must not let any gay person live. ,1
3345,typical muzziebehaviour. ,1
1633,of course human rights should not apply to disabled people. ,1
2562,"i have no respect for people who write things like ""too many whores in this country"". ",0
2184,are there any gay people on your course?,0
1961,how about we cut these black people's throats?,1
3281,muslims are without a doubt the stupidestpeople on this planet. ,1
1099,fuck all disabled people. ,1
116,disabled people like you make me furious. ,1
2430,i'll cherish any black person like you. ,0
2479,"if i see a comment like ""you black people make me sick"", i will report it. ",0
3685,typical que3r behaviour. ,1
1413,those trans people will stop laughing when i start shooting them. ,1
2357,female lives are worth so much. ,0
1232,are you fucking kidding me?,0
1934,how is it not clear to all of you that disabled people are human garbage. ,1
1326,this is a really dumbass example. ,0
1008,this nigga's flow too hard. ,0
3100,"if the idea comes from an immigrant, it must be bullsiht. ",1
2653,your obvious contempt for disabled people has to stop right now. ,0
1338,"i absolutely loathe people, especially if they are black people. ",1
727,we should get rid of immigrants once and for all. ,1
726,we should get rid of muslims once and for all. ,1
1984,isn't it apparent that we would be better off if those muslims were eradicated?,1
638,we'll torture these trans people without mercy. ,1
3639,d3ath to all women. ,1
600,i'm going to stab a muslim tomorrow. ,1
3244,ihate black people,1
1648,muslims are not worthy of living like other humans. ,1
475,the life of any insect is more valuable than that of an immigrant. ,1
1676,your muslim lives have no value. ,1
